date,time,symbol,strike,expiry,open,high,low,close,volume,oi,coi
250701,47700,QQQ250815C00550000,550,250815,1428,1428,1428,1428,5,2,0
250701,47700,QQQ250815C00560000,560,250815,910,910,910,910,3,1,0
250701,47700,QQQ250815C00575000,575,250815,403,403,403,403,3,1,0
250701,47700,QQQ250919C00570000,570,250919,1090,1090,1090,1090,8,1,0
250701,47700,QQQ251219C00609780,609,251219,861,861,861,861,1,1,0
250701,47700,QQQ251219C00615000,615,251219,743,743,743,743,1,1,0
250701,47700,QQQ251219C00620000,620,251219,642,642,642,642,1,1,0
250701,47700,QQQ260116C00604780,604,260116,1230,1230,1230,1230,1,1,0
250701,47700,QQQ260116C00609780,609,260116,1084,1084,1084,1084,1,1,0
250701,47700,QQQ260116C00615000,615,260116,950,950,950,950,1,1,0
250701,47760,QQQ250701C00545000,545,250701,300,324,300,324,44,11,-2
250701,47760,QQQ250701C00546000,546,250701,211,238,211,238,6,5,-5
250701,47760,QQQ250701C00547000,547,250701,139,160,136,150,196,28,5
250701,47760,QQQ250701C00548000,548,250701,81,97,79,90,866,81,10
250701,47760,QQQ250701C00549000,549,250701,41,52,40,46,142,43,8
250701,47760,QQQ250701C00550000,550,250701,19,25,19,22,1081,22,-626
250701,47760,QQQ250701C00551000,551,250701,8,11,8,10,29,10,-618
250701,47760,QQQ250701C00552000,552,250701,4,6,4,6,9,5,-10
250701,47760,QQQ250701C00553000,553,250701,2,3,2,3,11,7,4
250701,47760,QQQ250701C00555000,555,250701,1,1,1,1,2,1,0
250701,47760,QQQ250702C00545000,545,250702,405,405,403,403,5,3,1
250701,47760,QQQ250702C00546000,546,250702,328,328,325,325,101,7,5
250701,47760,QQQ250702C00547000,547,250702,247,268,247,259,26,12,8
250701,47760,QQQ250702C00548000,548,250702,192,206,190,204,56,10,-3
250701,47760,QQQ250702C00549000,549,250702,142,157,142,156,27,9,4
250701,47760,QQQ250702C00550000,550,250702,103,113,103,111,67,8,0
250701,47760,QQQ250702C00551000,551,250702,72,78,72,78,22,3,1
250701,47760,QQQ250702C00552000,552,250702,53,54,53,54,2,2,1
250701,47760,QQQ250702C00553000,553,250702,35,35,35,35,1,1,0
250701,47760,QQQ250702C00554000,554,250702,24,24,23,23,3,2,-1
250701,47760,QQQ250702C00555000,555,250702,15,16,15,16,53,2,1
250701,47760,QQQ250703C00540000,540,250703,903,903,898,898,6,2,1
250701,47760,QQQ250703C00544000,544,250703,555,555,555,555,7,1,0
250701,47760,QQQ250703C00546000,546,250703,416,416,416,416,1,1,-3
250701,47760,QQQ250703C00547000,547,250703,365,365,365,365,1,1,-1
250701,47760,QQQ250703C00547500,547,250703,320,335,320,335,32,4,3
250701,47760,QQQ250703C00548000,548,250703,295,310,295,310,118,5,3
250701,47760,QQQ250703C00550000,550,250703,204,208,204,206,12,5,-3
250701,47760,QQQ250703C00552000,552,250703,122,122,122,122,1,1,-1
250701,47760,QQQ250703C00556000,556,250703,39,39,39,39,1,1,0
250701,47760,QQQ250703C00560000,560,250703,12,12,12,12,1,1,-2
250701,47760,QQQ250703C00561000,561,250703,9,9,9,9,1,1,-1
250701,47760,QQQ250707C00546000,546,250707,515,515,515,515,5,1,-1
250701,47760,QQQ250707C00550000,550,250707,307,307,307,307,1,1,0
250701,47760,QQQ250707C00554000,554,250707,153,153,153,153,3,1,0
250701,47760,QQQ250707C00555000,555,250707,125,125,124,124,2,2,1
250701,47760,QQQ250707C00557000,557,250707,82,82,82,82,2,1,-2
250701,47760,QQQ250708C00539000,539,250708,1085,1102,1085,1102,3,3,2
250701,47760,QQQ250708C00540000,540,250708,1002,1019,1002,1019,3,3,2
250701,47760,QQQ250708C00547000,547,250708,525,525,525,525,2,2,0
250701,47760,QQQ250708C00550000,550,250708,349,349,349,349,1,1,0
250701,47760,QQQ250708C00552000,552,250708,271,271,271,271,2,2,1
250701,47760,QQQ250708C00554000,554,250708,190,190,190,190,1,1,-1
250701,47760,QQQ250708C00556000,556,250708,140,140,140,140,1,1,0
250701,47760,QQQ250709C00543000,543,250709,850,850,850,850,1,1,-1
250701,47760,QQQ250709C00551000,551,250709,363,372,363,372,2,2,1
250701,47760,QQQ250709C00554000,554,250709,246,252,245,252,246,18,14
250701,47760,QQQ250709C00570000,570,250709,17,17,17,17,1,1,0
250701,47760,QQQ250710C00547000,547,250710,640,640,640,640,10,1,0
250701,47760,QQQ250710C00553000,553,250710,335,341,335,336,286,10,9
250701,47760,QQQ250711C00530000,530,250711,1989,1989,1989,1989,5,1,0
250701,47760,QQQ250711C00549000,549,250711,578,578,578,578,3,1,0
250701,47760,QQQ250711C00554000,554,250711,342,342,342,342,1,1,0
250701,47760,QQQ250718C00530000,530,250718,2177,2177,2177,2177,1,1,-3
250701,47760,QQQ250718C00552000,552,250718,651,655,651,655,11,2,1
250701,47760,QQQ250725C00550000,550,250725,942,942,938,938,10,2,0
250701,47760,QQQ250725C00553000,553,250725,770,770,770,770,1,1,0
250701,47760,QQQ250801C00552500,552,250801,1008,1008,1008,1008,4,1,0
250701,47760,QQQ250801C00553000,553,250801,983,983,983,983,5,1,0
250701,47760,QQQ250801C00554000,554,250801,932,932,932,932,2,1,0
250701,47760,QQQ250801C00575000,575,250801,233,233,233,233,1,1,0
250701,47760,QQQ250815C00545000,545,250815,1742,1742,1742,1742,2,2,0
250701,47760,QQQ250815C00550000,550,250815,1421,1434,1421,1434,7,2,0
250701,47760,QQQ250815C00570000,570,250815,542,542,542,542,1,1,-6
250701,47760,QQQ250919C00530000,530,250919,3456,3456,3456,3456,15,3,2
250701,47760,QQQ250919C00550000,550,250919,2099,2099,2099,2099,1,1,0
250701,47760,QQQ250919C00570000,570,250919,1084,1084,1084,1084,1,1,0
250701,47760,QQQ251121C00600000,600,251121,857,857,857,857,9,1,-2
250701,47820,QQQ250701C00543000,543,250701,495,495,495,495,2,2,-1
250701,47820,QQQ250701C00544000,544,250701,421,421,400,400,2,2,0
250701,47820,QQQ250701C00545000,545,250701,318,318,304,304,13,5,-6
250701,47820,QQQ250701C00546000,546,250701,229,229,216,219,108,5,0
250701,47820,QQQ250701C00547000,547,250701,152,152,139,139,31,12,-16
250701,47820,QQQ250701C00548000,548,250701,90,91,81,84,181,47,-34
250701,47820,QQQ250701C00549000,549,250701,47,48,42,43,306,26,-17
250701,47820,QQQ250701C00550000,550,250701,20,21,20,20,131,21,-1
250701,47820,QQQ250701C00551000,551,250701,11,11,8,9,29,13,3
250701,47820,QQQ250701C00552000,552,250701,5,5,5,5,3,2,-3
250701,47820,QQQ250701C00553000,553,250701,2,2,2,2,10,9,2
250701,47820,QQQ250701C00554000,554,250701,2,2,2,2,2,1,-1
250701,47820,QQQ250702C00541000,541,250702,725,725,725,725,3,2,-1
250701,47820,QQQ250702C00544000,544,250702,468,468,468,468,3,3,1
250701,47820,QQQ250702C00546000,546,250702,327,327,316,316,156,5,-2
250701,47820,QQQ250702C00547000,547,250702,261,261,250,250,3,3,-9
250701,47820,QQQ250702C00548000,548,250702,202,202,193,194,53,12,2
250701,47820,QQQ250702C00549000,549,250702,147,148,147,147,33,9,0
250701,47820,QQQ250702C00550000,550,250702,110,110,105,105,4,3,-5
250701,47820,QQQ250702C00551000,551,250702,75,76,75,76,4,2,-1
250701,47820,QQQ250702C00552000,552,250702,50,51,50,51,21,7,5
250701,47820,QQQ250702C00555000,555,250702,15,15,15,15,5,1,-1
250701,47820,QQQ250702C00556000,556,250702,9,9,9,9,1,1,0
250701,47820,QQQ250702C00557000,557,250702,6,6,6,6,45,1,0
250701,47820,QQQ250702C00566000,566,250702,1,1,1,1,10,5,4
250701,47820,QQQ250703C00540000,540,250703,885,885,885,885,1,1,-1
250701,47820,QQQ250703C00545000,545,250703,486,486,484,484,2,2,-1
250701,47820,QQQ250703C00546000,546,250703,418,419,418,419,6,6,5
250701,47820,QQQ250703C00547000,547,250703,354,354,354,354,1,1,0
250701,47820,QQQ250703C00548000,548,250703,306,306,295,296,5,4,-1
250701,47820,QQQ250703C00549000,549,250703,249,249,244,244,13,2,0
250701,47820,QQQ250703C00550000,550,250703,204,204,200,200,10,4,-1
250701,47820,QQQ250703C00551000,551,250703,159,159,156,156,3,2,1
250701,47820,QQQ250703C00554000,554,250703,72,72,72,72,1,1,0
250701,47820,QQQ250703C00555000,555,250703,54,54,54,54,1,1,-2
250701,47820,QQQ250703C00556000,556,250703,40,40,40,40,1,1,0
250701,47820,QQQ250703C00557000,557,250703,28,28,28,28,2,1,-3
250701,47820,QQQ250703C00559000,559,250703,17,17,17,17,1,1,0
250701,47820,QQQ250707C00546000,546,250707,527,528,527,528,2,2,1
250701,47820,QQQ250707C00548000,548,250707,398,398,398,398,2,1,-2
250701,47820,QQQ250707C00550000,550,250707,306,306,306,306,1,1,0
250701,47820,QQQ250708C00550000,550,250708,354,354,354,354,2,1,0
250701,47820,QQQ250708C00554000,554,250708,198,198,198,198,5,1,0
250701,47820,QQQ250708C00556000,556,250708,136,136,136,136,1,1,0
250701,47820,QQQ250708C00560000,560,250708,63,63,63,63,1,1,0
250701,47820,QQQ250709C00545000,545,250709,703,703,703,703,1,1,0
250701,47820,QQQ250709C00551000,551,250709,367,367,367,367,2,2,0
250701,47820,QQQ250709C00554000,554,250709,248,248,248,248,1,1,-17
250701,47820,QQQ250711C00530000,530,250711,1989,1989,1989,1989,40,8,7
250701,47820,QQQ250711C00540000,540,250711,1160,1160,1160,1160,7,4,3
250701,47820,QQQ250718C00530000,530,250718,2183,2183,2183,2183,1,1,0
250701,47820,QQQ250718C00546000,546,250718,981,981,981,981,1,1,0
250701,47820,QQQ250718C00550000,550,250718,748,748,748,748,1,1,0
250701,47820,QQQ250718C00552000,552,250718,644,644,644,644,4,1,-1
250701,47820,QQQ250725C00544000,544,250725,1288,1288,1288,1288,1,1,0
250701,47820,QQQ250725C00546000,546,250725,1165,1165,1165,1165,1,1,0
250701,47820,QQQ250725C00547500,547,250725,1076,1076,1076,1076,1,1,0
250701,47820,QQQ250725C00555000,555,250725,682,682,682,682,1,1,0
250701,47820,QQQ250808C00549000,549,250808,1340,1340,1340,1340,2,1,-1
250701,47820,QQQ250808C00553000,553,250808,1115,1115,1115,1115,5,1,0
250701,47820,QQQ250815C00530000,530,250815,2798,2798,2798,2798,1,1,0
250701,47820,QQQ250815C00565000,565,250815,703,703,703,703,1,1,-1
250701,47820,QQQ250919C00545000,545,250919,2425,2425,2425,2425,1,1,0
250701,47820,QQQ250930C00546000,546,250930,2473,2473,2473,2473,1,1,-3
250701,47820,QQQ251121C00520000,520,251121,5136,5136,5136,5136,10,1,0
250701,47820,QQQ251219C00560000,560,251219,2860,2860,2860,2860,1,1,0
250701,47880,QQQ250701C00543000,543,250701,500,500,500,500,26,1,-1
250701,47880,QQQ250701C00544000,544,250701,400,405,400,405,4,2,0
250701,47880,QQQ250701C00545000,545,250701,320,320,320,320,1,1,-4
250701,47880,QQQ250701C00546000,546,250701,223,225,223,225,2,2,-3
250701,47880,QQQ250701C00547000,547,250701,145,152,145,146,65,15,3
250701,47880,QQQ250701C00548000,548,250701,85,90,85,88,259,44,-3
250701,47880,QQQ250701C00549000,549,250701,44,48,44,46,284,22,-4
250701,47880,QQQ250701C00550000,550,250701,22,22,20,21,20,9,-12
250701,47880,QQQ250701C00551000,551,250701,9,10,9,10,6,4,-9
250701,47880,QQQ250701C00552000,552,250701,4,5,4,4,12,10,8
250701,47880,QQQ250702C00540000,540,250702,834,834,834,834,1,1,0
250701,47880,QQQ250702C00543000,543,250702,560,560,560,560,1,1,-1
250701,47880,QQQ250702C00545000,545,250702,392,397,392,395,4,3,0
250701,47880,QQQ250702C00546000,546,250702,322,322,322,322,100,2,-3
250701,47880,QQQ250702C00548000,548,250702,198,202,198,200,61,9,-3
250701,47880,QQQ250702C00549000,549,250702,151,151,150,150,2,2,-7
250701,47880,QQQ250702C00550000,550,250702,110,111,109,109,7,3,0
250701,47880,QQQ250702C00551000,551,250702,76,78,76,78,6,5,3
250701,47880,QQQ250702C00552000,552,250702,53,53,53,53,2,2,-5
250701,47880,QQQ250702C00553000,553,250702,35,36,35,36,25,5,4
250701,47880,QQQ250702C00554000,554,250702,22,22,22,22,1,1,-1
250701,47880,QQQ250703C00547500,547,250703,330,330,330,330,2,2,-2
250701,47880,QQQ250703C00548000,548,250703,301,301,301,301,1,1,-3
250701,47880,QQQ250703C00549000,549,250703,250,250,250,250,3,1,-1
250701,47880,QQQ250703C00551000,551,250703,160,160,160,160,2,1,-1
250701,47880,QQQ250703C00552000,552,250703,127,127,127,127,2,2,1
250701,47880,QQQ250703C00554000,554,250703,74,74,74,74,4,3,2
250701,47880,QQQ250703C00555000,555,250703,55,55,55,55,1,1,0
250701,47880,QQQ250703C00557000,557,250703,31,31,31,31,3,2,1
250701,47880,QQQ250707C00547000,547,250707,463,463,463,463,3,2,1
250701,47880,QQQ250707C00549000,549,250707,351,351,351,351,60,1,0
250701,47880,QQQ250707C00550000,550,250707,304,304,304,304,3,1,0
250701,47880,QQQ250707C00555000,555,250707,124,124,124,124,100,2,0
250701,47880,QQQ250707C00560000,560,250707,41,41,41,41,2,1,0
250701,47880,QQQ250708C00539000,539,250708,1098,1098,1098,1098,1,1,-2
250701,47880,QQQ250708C00540000,540,250708,1014,1014,1014,1014,1,1,-2
250701,47880,QQQ250708C00545000,545,250708,651,651,651,651,1,1,0
250701,47880,QQQ250708C00548000,548,250708,462,462,462,462,1,1,-1
250701,47880,QQQ250708C00550000,550,250708,358,358,358,358,3,1,0
250701,47880,QQQ250708C00559000,559,250708,78,78,78,78,1,1,0
250701,47880,QQQ250708C00560000,560,250708,64,64,64,64,3,1,0
250701,47880,QQQ250709C00548000,548,250709,525,525,525,525,1,1,0
250701,47880,QQQ250709C00549000,549,250709,472,472,472,472,1,1,0
250701,47880,QQQ250709C00550000,550,250709,420,420,420,420,5,1,-1
250701,47880,QQQ250709C00554000,554,250709,252,252,250,250,2,2,1
250701,47880,QQQ250709C00559000,559,250709,117,117,117,117,1,1,0
250701,47880,QQQ250709C00570000,570,250709,17,17,17,17,1,1,0
250701,47880,QQQ250710C00550000,550,250710,469,469,469,469,2,1,0
250701,47880,QQQ250711C00540000,540,250711,1178,1178,1178,1178,1,1,-3
250701,47880,QQQ250711C00548000,548,250711,628,628,628,628,1,1,0
250701,47880,QQQ250711C00553000,553,250711,382,382,382,382,3,1,0
250701,47880,QQQ250711C00560000,560,250711,161,161,161,161,1,1,-1
250701,47880,QQQ250714C00550000,550,250714,572,572,572,572,1,1,0
250701,47880,QQQ250718C00549000,549,250718,808,808,808,808,2,1,0
250701,47880,QQQ250718C00550000,550,250718,749,753,749,753,2,2,1
250701,47880,QQQ250718C00560000,560,250718,332,332,332,332,8,3,0
250701,47880,QQQ250725C00550000,550,250725,936,936,936,936,5,1,-1
250701,47880,QQQ250808C00570000,570,250808,437,437,437,437,2,1,0
250701,47880,QQQ250815C00555000,555,250815,1154,1154,1154,1154,1,1,-1
250701,47880,QQQ271217C00405000,405,271217,19400,19400,19400,19400,1,1,0
250701,47880,QQQ271217C00500000,500,271217,12798,12798,12798,12798,1,1,0
250701,47940,QQQ250701C00538000,538,250701,992,992,992,992,5,3,-3
250701,47940,QQQ250701C00546000,546,250701,220,223,220,223,3,2,0
250701,47940,QQQ250701C00547000,547,250701,146,149,140,140,77,16,1
250701,47940,QQQ250701C00548000,548,250701,89,89,80,80,235,41,-3
250701,47940,QQQ250701C00549000,549,250701,45,46,42,42,153,28,6
250701,47940,QQQ250701C00550000,550,250701,21,21,20,20,66,17,8
250701,47940,QQQ250701C00551000,551,250701,9,10,9,9,19,11,7
250701,47940,QQQ250701C00552000,552,250701,4,5,4,5,4,4,-6
250701,47940,QQQ250701C00553000,553,250701,2,2,2,2,5,1,-8
250701,47940,QQQ250701C00554000,554,250701,1,1,1,1,4,1,0
250701,47940,QQQ250702C00540000,540,250702,833,833,833,833,1,1,0
250701,47940,QQQ250702C00545000,545,250702,392,392,392,392,1,1,-2
250701,47940,QQQ250702C00546000,546,250702,323,323,320,320,102,7,5
250701,47940,QQQ250702C00547000,547,250702,256,256,252,252,15,5,2
250701,47940,QQQ250702C00548000,548,250702,200,200,196,197,10,6,-3
250701,47940,QQQ250702C00549000,549,250702,151,151,147,147,4,3,1
250701,47940,QQQ250702C00550000,550,250702,111,111,106,106,3,2,-1
250701,47940,QQQ250702C00551000,551,250702,77,77,76,76,10,4,-1
250701,47940,QQQ250702C00552000,552,250702,52,52,52,52,10,1,-1
250701,47940,QQQ250702C00553000,553,250702,36,36,34,34,22,3,-2
250701,47940,QQQ250703C00547000,547,250703,357,360,357,360,3,2,1
250701,47940,QQQ250703C00547500,547,250703,329,329,329,329,1,1,-1
250701,47940,QQQ250703C00549000,549,250703,247,247,247,247,1,1,0
250701,47940,QQQ250703C00551000,551,250703,159,159,159,159,2,1,0
250701,47940,QQQ250703C00559000,559,250703,15,15,15,15,8,3,2
250701,47940,QQQ250707C00539000,539,250707,1042,1042,1042,1042,5,3,2
250701,47940,QQQ250707C00545000,545,250707,592,592,592,592,1,1,-1
250701,47940,QQQ250707C00548000,548,250707,405,405,405,405,10,6,5
250701,47940,QQQ250707C00550000,550,250707,303,303,299,299,13,2,1
250701,47940,QQQ250707C00552000,552,250707,214,214,214,214,1,1,0
250701,47940,QQQ250707C00553000,553,250707,182,182,182,182,1,1,-2
250701,47940,QQQ250708C00549000,549,250708,405,405,405,405,15,3,2
250701,47940,QQQ250709C00551000,551,250709,373,373,373,373,2,1,-1
250701,47940,QQQ250709C00554000,554,250709,248,248,248,248,1,1,-1
250701,47940,QQQ250711C00552500,552,250711,401,401,401,401,2,1,0
250701,47940,QQQ250711C00554000,554,250711,340,340,340,340,3,1,0
250701,47940,QQQ250711C00555000,555,250711,306,306,306,306,2300,1,0
250701,47940,QQQ250711C00560000,560,250711,161,161,158,160,4606,3,2
250701,47940,QQQ250711C00565000,565,250711,78,78,78,78,2300,1,-16
250701,47940,QQQ250718C00535000,535,250718,1777,1777,1777,1777,3,1,0
250701,47940,QQQ250718C00545000,545,250718,1042,1042,1042,1042,1,1,-2
250701,47940,QQQ250718C00550000,550,250718,748,749,748,749,6,2,0
250701,47940,QQQ250718C00565000,565,250718,200,200,200,200,5,1,0
250701,47940,QQQ250731C00570000,570,250731,309,309,309,309,20,7,6
250701,47940,QQQ250731C00580000,580,250731,139,139,139,139,20,7,6
250701,47940,QQQ250801C00580000,580,250801,158,158,158,158,1,1,0
250701,47940,QQQ250815C00580000,580,250815,297,297,297,297,1,1,0
250701,47940,QQQ250829C00580000,580,250829,473,473,473,473,1,1,-2
250701,47940,QQQ250930C00488000,488,250930,7020,7020,7020,7020,1,1,0
250701,47940,QQQ250930C00489000,489,250930,6936,6936,6936,6936,1,1,0
250701,47940,QQQ250930C00490000,490,250930,6845,6845,6845,6845,1,1,0
250701,47940,QQQ251219C00574780,574,251219,2103,2103,2103,2103,4,1,-1
250701,47940,QQQ251219C00580000,580,251219,1868,1868,1867,1867,28,4,3
250701,47940,QQQ251219C00635000,635,251219,411,411,411,411,27,3,2
250701,47940,QQQ251231C00540000,540,251231,4179,4179,4179,4179,3,1,0
250701,47940,QQQ260116C00650000,650,260116,367,367,367,367,1,1,0
250701,47940,QQQ270115C00570000,570,270115,6138,6138,6138,6138,1,1,0
250701,48000,QQQ250701C00542000,542,250701,590,590,590,590,10,1,0
250701,48000,QQQ250701C00543000,543,250701,480,488,480,486,4,4,3
250701,48000,QQQ250701C00545000,545,250701,289,296,289,293,26,9,8
250701,48000,QQQ250701C00546000,546,250701,204,206,202,206,126,19,17
250701,48000,QQQ250701C00547000,547,250701,136,140,129,134,182,39,23
250701,48000,QQQ250701C00548000,548,250701,80,82,73,75,656,110,69
250701,48000,QQQ250701C00549000,549,250701,40,41,36,38,249,56,28
250701,48000,QQQ250701C00550000,550,250701,19,19,16,17,724,51,34
250701,48000,QQQ250701C00551000,551,250701,9,9,7,7,33,12,1
250701,48000,QQQ250701C00552000,552,250701,3,3,3,3,3,3,-1
250701,48000,QQQ250701C00554000,554,250701,1,1,1,1,30,6,5
250701,48000,QQQ250702C00541000,541,250702,724,724,709,709,25,5,3
250701,48000,QQQ250702C00542000,542,250702,625,625,625,625,3,1,0
250701,48000,QQQ250702C00543000,543,250702,538,538,538,538,17,5,4
250701,48000,QQQ250702C00545000,545,250702,388,388,380,380,4,2,1
250701,48000,QQQ250702C00546000,546,250702,313,313,307,313,121,16,9
250701,48000,QQQ250702C00547000,547,250702,245,248,243,245,45,12,7
250701,48000,QQQ250702C00548000,548,250702,193,193,186,188,25,9,3
250701,48000,QQQ250702C00549000,549,250702,145,145,138,139,80,18,15
250701,48000,QQQ250702C00550000,550,250702,101,102,100,102,38,8,6
250701,48000,QQQ250702C00551000,551,250702,70,72,70,72,20,4,0
250701,48000,QQQ250702C00552000,552,250702,50,50,48,49,13,6,5
250701,48000,QQQ250702C00553000,553,250702,32,33,32,33,38,6,3
250701,48000,QQQ250702C00554000,554,250702,22,22,21,21,7,3,2
250701,48000,QQQ250702C00556000,556,250702,9,9,9,9,13,3,2
250701,48000,QQQ250703C00542500,542,250703,664,664,664,664,1,1,0
250701,48000,QQQ250703C00545000,545,250703,476,478,476,478,7,3,1
250701,48000,QQQ250703C00546000,546,250703,418,418,413,413,18,4,-2
250701,48000,QQQ250703C00547000,547,250703,350,350,350,350,1,1,-1
250701,48000,QQQ250703C00547500,547,250703,317,323,317,323,32,4,3
250701,48000,QQQ250703C00548000,548,250703,290,291,288,291,5,4,3
250701,48000,QQQ250703C00550000,550,250703,192,193,192,193,5,2,-2
250701,48000,QQQ250703C00551000,551,250703,154,154,154,154,5,1,0
250701,48000,QQQ250703C00552000,552,250703,123,123,119,121,32,9,7
250701,48000,QQQ250703C00552500,552,250703,107,107,107,107,2,1,0
250701,48000,QQQ250703C00554000,554,250703,69,69,69,69,1,1,-2
250701,48000,QQQ250703C00555000,555,250703,53,53,52,52,12,4,3
250701,48000,QQQ250703C00557000,557,250703,30,30,30,30,1,1,-1
250701,48000,QQQ250703C00560000,560,250703,10,10,10,10,3,1,0
250701,48000,QQQ250707C00540000,540,250707,947,947,947,947,3,1,0
